-0.873484,1.091499,1.582469,-4.902595,-3.762077,-9.380247,1.000000e+02
0.933655,0.074393,-2.686592,11.356552,-2.045075,-6.519640,1.000000e+02
-0.202930,0.114099,-0.311036,0.353654,4.353827,-6.565555,1.000000e+02
-0.095219,1.396100,1.122509,20.625567,9.191233,-1.513438,1.000000e+02
-0.462529,0.881338,0.071639,-6.154047,16.016399,-11.262205,1.000000e+02
-0.897911,0.495643,-0.952922,-5.677393,4.367979,6.674042,1.000000e+02
-0.006223,-0.615698,-0.162388,10.718636,12.046943,-2.012594,1.000000e+02
-0.200867,-0.135476,-0.011991,4.500317,-10.284277,-5.385746,1.000000e+02
-0.122235,-0.503464,-1.540623,-2.769669,-6.644814,-10.224503,1.000000e+02
0.356355,-1.242220,1.207523,-18.286561,7.171146,-3.729827,1.000000e+02
0.373379,0.779967,-0.266583,1.561407,2.502489,-12.838654,1.000000e+02
-0.812790,0.523830,1.683332,18.614477,-11.700447,-14.323869,1.000000e+02
-0.015831,-0.483565,-0.638099,-14.791095,-22.003469,15.834736,1.000000e+02
-0.329170,-0.346148,-0.078532,26.913945,-2.282478,14.188798,1.000000e+02
1.618960,0.371857,-0.918797,-4.001445,-7.660655,-7.302766,1.000000e+02
1.289796,-0.562971,0.302998,10.812542,-8.813061,-12.631463,1.000000e+02
0.628142,0.103059,-0.674310,-3.181769,-4.630239,-11.586637,1.000000e+02
0.698434,1.858744,0.550305,-11.618167,-9.141589,0.027765,1.000000e+02
0.203593,0.067494,0.604849,9.646071,-1.532634,12.424027,1.000000e+02
0.216306,-1.783709,0.142637,13.955550,-2.668879,12.040477,1.000000e+02
0.012043,-0.552643,-0.142518,-5.277915,-21.418170,6.946231,1.000000e+02
0.932744,1.455080,-0.152452,6.033210,4.646235,-3.178219,1.000000e+02
0.455003,1.136069,-0.376517,4.416771,-7.759504,-9.365769,1.000000e+02
-0.508463,-0.062353,0.039971,4.306129,8.996435,9.074277,1.000000e+02
0.225743,0.338378,-0.071557,-1.794337,-2.947567,12.349180,1.000000e+02
-0.618120,0.254990,-0.338509,0.112069,-12.122783,-14.005547,1.000000e+02
0.650688,0.229996,-0.235979,-6.123578,14.197089,-8.387943,1.000000e+02
1.426028,0.951193,-1.593243,-11.788238,-7.791782,7.530131,1.000000e+02
0.015484,0.540944,0.303782,6.048210,-1.995683,14.035172,1.000000e+02
-0.365456,-0.238151,-0.557053,-13.959391,-4.734031,-0.699344,1.000000e+02
0.101140,-0.159397,-0.160178,5.724575,-21.814795,-4.295550,1.000000e+02
-0.775843,-1.295965,0.661681,-2.933853,1.190733,-9.812890,1.000000e+02
-0.143812,0.111313,-0.034401,5.816203,-3.198446,1.857047,1.000000e+02
0.520805,-0.821900,-2.176449,-0.431878,11.096377,-1.222766,1.000000e+02
-1.897973,0.406139,1.270165,7.892136,-2.983693,23.910290,1.000000e+02
1.313246,0.922633,1.353365,-1.666589,-3.631496,-4.149821,1.000000e+02
