3.675716,-2.697076,3.709190,-7.545169,-144.406580,-21.007814,8.400000e+07
-0.881615,1.277332,0.882071,70.954166,-93.147062,-21.322416,8.400000e+07
-0.735386,0.545915,4.646186,-89.973101,93.757384,155.251506,8.400000e+07
-1.214568,5.276087,-0.326179,-19.901269,-122.874293,81.075288,8.400000e+07
3.767661,-1.940713,-2.819179,74.921397,-131.853651,185.133782,8.400000e+07
6.773525,4.416235,0.959857,-50.917197,-42.626549,71.031274,8.400000e+07
-1.321768,1.774845,0.269471,-2.310451,-185.986780,36.514205,8.400000e+07
-1.024523,-0.324469,0.206244,-78.814141,-12.422132,326.314326,8.400000e+07
-1.479200,3.994088,0.853877,-105.975017,-15.406417,43.643902,8.400000e+07
-1.191829,1.152688,-3.817737,119.694358,72.532357,70.119443,8.400000e+07
-1.913860,-0.553362,4.558875,-214.285900,136.678593,38.001955,8.400000e+07
2.997196,1.778278,1.092522,-262.516326,159.487193,-65.994540,8.400000e+07
0.880089,0.985436,-4.281883,169.136664,-149.332009,28.773443,8.400000e+07
3.669619,-0.447895,0.689931,-127.137990,20.351126,-167.835766,8.400000e+07
0.958629,-1.402855,1.312899,39.124593,52.655109,-98.140986,8.400000e+07
0.655202,2.344582,0.858351,-87.895410,68.028017,174.036291,8.400000e+07
-1.399322,-1.876258,0.347869,-210.083599,157.807938,21.574072,8.400000e+07
1.897021,-2.128600,-1.637694,63.552229,-270.558288,-227.990843,8.400000e+07
4.026630,2.135038,2.767545,147.649520,-173.638157,126.171667,8.400000e+07
0.429961,-3.178134,2.348201,46.133738,82.768560,74.251866,8.400000e+07
-1.033744,-3.060072,1.854233,233.332981,71.843174,-49.714353,8.400000e+07
-2.414645,-3.261852,-1.456134,109.185270,117.120353,115.268384,8.400000e+07
1.604917,0.867800,1.072835,-156.106659,-443.371715,162.758856,8.400000e+07
3.215836,0.781946,-0.798004,-56.804082,-29.506688,-46.934091,8.400000e+07
-0.635459,0.211347,-0.238099,-62.831487,-425.158972,-119.826809,8.400000e+07
0.151035,-3.779832,-2.513603,-159.880066,-61.984173,-116.410061,8.400000e+07
0.818322,-0.827501,-3.117052,1.550762,147.889104,-275.182157,8.400000e+07
-3.430761,-4.086636,-1.721381,234.387503,57.276483,84.423718,8.400000e+07
-2.608708,4.971341,-2.026423,58.119011,-240.865548,-177.489709,8.400000e+07
-1.805224,2.186240,1.227109,-39.012376,-139.152122,-42.558636,8.400000e+07
0.069449,1.714211,-3.234491,-176.526316,82.711307,303.443125,8.400000e+07
-0.199222,-2.288521,5.326065,43.153850,-82.409513,-1.326585,8.400000e+07
5.904147,3.676780,2.281918,-145.939329,-175.512327,23.766439,8.400000e+07
1.383425,1.611315,2.114138,3.669484,-160.341508,-125.482346,8.400000e+07
0.234737,0.825150,-2.333903,-69.307225,58.476811,88.830496,8.400000e+07
-2.844330,0.784876,1.646476,132.156049,-189.135436,-58.188271,8.400000e+07
-1.106962,2.247622,1.175556,95.650332,207.089821,-9.663020,8.400000e+07
1.653981,2.216860,2.424360,-202.573675,-90.658876,-301.302779,8.400000e+07
0.462747,0.154484,1.740414,-62.595452,-165.289994,129.643382,8.400000e+07
-5.040764,5.786340,1.743592,45.245306,159.088008,115.875640,8.400000e+07
-0.810714,-1.720764,-0.572801,-80.663321,195.689552,-9.425190,8.400000e+07
2.060640,3.197360,1.467352,-3.584450,54.419549,-124.763902,8.400000e+07
7.418136,2.544616,-3.350579,-2.878623,-48.566800,-107.679751,8.400000e+07
-3.212625,-3.723343,1.069004,73.049297,96.736458,156.044547,8.400000e+07
-0.755219,-2.699225,0.385874,-209.962018,161.351459,-93.811280,8.400000e+07
-0.516099,-2.580804,3.167789,-199.739496,-13.743208,-116.344184,8.400000e+07
0.675945,-4.764549,-1.962313,110.752897,81.905147,-247.818198,8.400000e+07
-2.613757,3.398923,4.226767,-85.767194,-133.216233,-9.332444,8.400000e+07
-4.536766,1.655061,-1.357093,108.816667,7.445368,15.673051,8.400000e+07
2.612597,5.373279,0.603028,-127.510680,231.441291,-24.857819,8.400000e+07
3.949570,-2.758778,2.847926,-72.862301,128.989932,-121.917389,8.400000e+07
5.196532,2.659838,-0.169499,60.677878,-41.091058,-44.045443,8.400000e+07
-5.695645,-3.680582,-2.528455,-21.957650,145.453819,-65.538186,8.400000e+07
0.981234,-2.122762,1.756882,-157.036399,-5.503832,-103.268887,8.400000e+07
-0.257083,3.129728,3.527431,-125.507706,70.197229,-114.071978,8.400000e+07
-0.486587,-1.176446,-0.862381,-184.140646,-125.317208,169.482951,8.400000e+07
2.453619,0.186735,-0.433576,0.230783,-125.082052,85.437945,8.400000e+07
0.580640,2.147173,-0.216438,-148.516112,-151.457419,79.099612,8.400000e+07
-2.768106,-0.794310,1.193627,-55.218007,147.476746,67.944422,8.400000e+07
-0.247910,3.134795,3.128533,-77.288457,-2.824595,117.626355,8.400000e+07
-0.883617,-0.844457,-0.962763,37.607618,57.398642,57.282963,8.400000e+07
-0.947887,0.717248,1.751326,164.266539,77.399431,-46.547905,8.400000e+07
-0.991661,0.467866,0.369880,-194.970476,-67.479101,365.057277,8.400000e+07
